"ONS_Code","PCV_12m","PCV_24m","Population_12m","Population_24m","Year","Quarter","Timepoint","Vaccine_Schedule","UTLA_Name"
"E09000016",90.5109489051095,83.2125603864734,822,828,"2023/2024","Q3","2","1","Havering"
"E09000017",95.1092611862643,83.2800851970181,961,939,"2023/2024","Q3","2","1","Hillingdon"
"E09000018",89.5622895622896,81.4024390243902,891,984,"2023/2024","Q3","2","1","Hounslow"
"E09000019",89.4827586206897,78.3094098883573,580,627,"2023/2024","Q3","2","1","Islington"
"E09000020",78.4132841328413,68.0811808118081,542,542,"2023/2024","Q3","2","1","Kensington and Chelsea"
"E09000021",93.5622317596567,84.8543689320388,466,515,"2023/2024","Q3","2","1","Kingston upon Thames"
"E09000022",90.6408952187182,83.9583333333333,983,960,"2023/2024","Q3","2","1","Lambeth"
"E09000023",92.1435499515034,84.9852796859666,1031,1019,"2023/2024","Q3","2","1","Lewisham"
"E09000024",91.6044776119403,86.2714508580343,536,641,"2023/2024","Q3","2","1","Merton"
"E09000025",87.038377986966,78.7772312016866,1381,1423,"2023/2024","Q3","2","1",NA
"E09000026",91.3871260199456,78.3760683760684,1103,1170,"2023/2024","Q3","2","1","Redbridge"
"E09000027",80.5739514348786,74.859287054409,453,533,"2023/2024","Q3","2","1","Richmond upon Thames"
"E09000028",93.0061349693251,82.0606060606061,815,825,"2023/2024","Q3","2","1","Southwark"
"E09000029",93.4497816593887,86.0510805500982,458,509,"2023/2024","Q3","2","1","Sutton"
"E09000030",90.0205761316873,84.9302325581395,972,1075,"2023/2024","Q3","2","1","Tower Hamlets"
"E09000031",90.1283316880553,81.7193675889328,1013,1012,"2023/2024","Q3","2","1","Waltham Forest"
"E09000032",92.0477137176938,82.6462128475551,1006,1043,"2023/2024","Q3","2","1","Wandsworth"
"E09000033",85.3598014888337,77.9661016949153,403,413,"2023/2024","Q3","2","1","Westminster"
"E06000035",92.2222222222222,86.4978902953587,900,948,"2023/2024","Q3","2","1","Medway"
"E06000036",96.6463414634146,94.0054495912807,328,367,"2023/2024","Q3","2","1","Bracknell Forest"
"E06000037",96.6292134831461,93.6111111111111,356,360,"2023/2024","Q3","2","1","West Berkshire"
"E06000038",92.9797191887675,90.3179190751445,641,692,"2023/2024","Q3","2","1","Reading"
"E06000039",93.3665008291874,86.0544217687075,603,588,"2023/2024","Q3","2","1","Slough"
"E06000040",96.986301369863,92.9113924050633,365,395,"2023/2024","Q3","2","1","Windsor and Maidenhead"
"E06000041",95.8904109589041,93.4042553191489,365,470,"2023/2024","Q3","2","1","Wokingham"
"E06000042",95.4188481675393,91.4918414918415,764,858,"2023/2024","Q3","2","1","Milton Keynes"
"E06000043",91.7148362235068,88.734835355286,519,577,"2023/2024","Q3","2","1","Brighton and Hove"
"E06000044",96.8401486988848,90.7017543859649,538,570,"2023/2024","Q3","2","1","Portsmouth"
"E06000045",95.0065703022339,90.2439024390244,761,779,"2023/2024","Q3","2","1","Southampton"
"E06000046",95,91.8918918918919,220,259,"2023/2024","Q3","2","1","Isle of Wight"
"E10000011",93.1519699812383,91.0434782608696,1066,1150,"2023/2024","Q3","2","1","East Sussex"
"E10000014",96.9254658385093,94.69305794607,3220,3486,"2023/2024","Q3","2","1","Hampshire"
"E10000016",94.3016488845781,89.0015776425513,4124,4437,"2023/2024","Q3","2","1","Kent"
"E10000025",96.3155163466528,92.3423423423423,1927,1998,"2023/2024","Q3","2","1","Oxfordshire"
"E10000030",92.9044465468307,78.3831803375777,3171,3377,"2023/2024","Q3","2","1","Surrey"
"E10000032",93.4634146341464,89.78590544157,2050,2242,"2023/2024","Q3","2","1","West Sussex"
"E10000002",94.7033898305085,91.7677089980855,1416,1567,"2023/2024","Q3","2","1","Buckinghamshire"
"E06000022",96.3942307692308,93.6734693877551,416,490,"2023/2024","Q3","2","1","Bath and North East Somerset"
"E06000023",93.5231316725979,87.6056338028169,1405,1420,"2023/2024","Q3","2","1","Bristol"
"E06000024",96.5020576131687,94.2028985507246,486,552,"2023/2024","Q3","2","1",NA
"E06000025",95.5587392550143,94.3166441136671,698,739,"2023/2024","Q3","2","1","South Gloucestershire"
"E06000026",98.159509202454,93.0693069306931,652,707,"2023/2024","Q3","2","1","Plymouth"
"E06000027",95.7692307692308,90,260,290,"2023/2024","Q3","2","1","Torbay"
"E06000030",94.8328267477204,91.6554508748318,658,743,"2023/2024","Q3","2","1","Swindon"
"E06000052",94.606542882405,91.3953488372093,1131,1290,"2023/2024","Q3","2","1","Cornwall"
"E06000054",96.229802513465,92.6666666666667,1114,1200,"2023/2024","Q3","2","1","Wiltshire"
"E10000008",96.2277091906721,94.2528735632184,1458,1653,"2023/2024","Q3","2","1","Devon"
"E06000059",95.6672443674177,93.8235294117647,577,680,"2023/2024","Q3","2","1","Dorset"
"E10000013",95.8360442420299,93.5314685314685,1537,1716,"2023/2024","Q3","2","1","Gloucestershire"
"E10000027",94.6488294314381,90.915860014892,1196,1343,"2023/2024","Q3","2","1","Somerset"
"E06000058",94.1043083900227,90.2413431269675,882,953,"2023/2024","Q3","2","1","Bournemouth, Christchurch and Poole"
"E06000001",95.9641255605381,93.1034482758621,223,203,"2023/2024","Q4","3","1","Hartlepool"
"E06000002",94.4567627494457,86.3013698630137,451,438,"2023/2024","Q4","3","1","Middlesbrough"
"E06000003",95.2054794520548,93.2515337423313,292,326,"2023/2024","Q4","3","1","Redcar and Cleveland"
"E06000004",96.7032967032967,91.1290322580645,455,496,"2023/2024","Q4","3","1","Stockton-on-Tees"
"E06000005",96.234309623431,91.6349809885932,239,263,"2023/2024","Q4","3","1","Darlington"
"E06000047",97.5853455453789,96.024941543258,1201,1283,"2023/2024","Q4","3","1","County Durham"
"E08000021",96.5909090909091,89.9346405228758,704,765,"2023/2024","Q4","3","1",NA
"E08000022",98.4547461368653,95.2173913043478,453,460,"2023/2024","Q4","3","1",NA
"E08000023",96.764705882353,96.6565349544073,340,329,"2023/2024","Q4","3","1","South Tyneside"
"E08000024",98.5,96.0426179604262,600,657,"2023/2024","Q4","3","1","Sunderland"
"E08000037",96.1995249406176,94.1666666666667,421,480,"2023/2024","Q4","3","1","Gateshead"
"E06000057",97.503671071953,95.6318252730109,681,641,"2023/2024","Q4","3","1",NA
"E06000006",94.6428571428571,92.1052631578947,280,304,"2023/2024","Q4","3","1","Halton"
"E06000007",94.7154471544716,92.2772277227723,492,505,"2023/2024","Q4","3","1","Warrington"
"E06000008",89.8128898128898,82.3529411764706,481,493,"2023/2024","Q4","3","1","Blackburn with Darwen"
"E06000009",95.1219512195122,87.2037914691943,369,422,"2023/2024","Q4","3","1","Blackpool"
"E06000049",95.8715596330275,93.948717948718,872,975,"2023/2024","Q4","3","1","Cheshire East"
"E06000050",94.6084724005135,92.0828258221681,779,821,"2023/2024","Q4","3","1","Cheshire West and Chester"
"E08000001",93.8215102974828,90.9698996655518,874,897,"2023/2024","Q4","3","1","Bolton"
"E08000002",93.0451127819549,85.2575488454707,532,563,"2023/2024","Q4","3","1","Bury"
"E08000003",88.638985005767,82.5600894354388,1734,1789,"2023/2024","Q4","3","1","Manchester"
"E08000004",89.795918367347,81.1497326203209,735,748,"2023/2024","Q4","3","1","Oldham"
"E08000005",84.985835694051,81.2911725955204,706,759,"2023/2024","Q4","3","1","Rochdale"
"E08000006",89.0784982935154,83.1460674157304,879,890,"2023/2024","Q4","3","1","Salford"
"E08000007",94.5478723404255,89.440203562341,752,786,"2023/2024","Q4","3","1","Stockport"
"E08000008",91.7398945518454,82.753164556962,569,632,"2023/2024","Q4","3","1","Tameside"
"E08000009",95.2741020793951,91.1067193675889,529,506,"2023/2024","Q4","3","1","Trafford"
"E08000010",96.6417910447761,92.8571428571429,804,840,"2023/2024","Q4","3","1","Wigan"
"E08000011",88.4892086330935,77.7777777777778,417,459,"2023/2024","Q4","3","1","Knowsley"
"E08000012",89.296875,80.1016702977487,1280,1377,"2023/2024","Q4","3","1","Liverpool"
"E08000013",95.067264573991,91.9917864476386,446,487,"2023/2024","Q4","3","1","St. Helens"
"E08000014",91.3978494623656,84.789644012945,558,618,"2023/2024","Q4","3","1","Sefton"
"E08000015",93.7753721244926,91.4246196403873,739,723,"2023/2024","Q4","3","1","Wirral"
"E10000006",95.8034800409417,96.048632218845,977,987,"2023/2024","Q4","3","1","Cumbria"
"E10000017",94.0428623320014,88.006993006993,2753,2860,"2023/2024","Q4","3","1","Lancashire"
"E06000010",93.5309973045822,90.2264600715137,742,839,"2023/2024","Q4","3","1","Kingston upon Hull"
"E06000011",97.5409836065574,94.888178913738,610,626,"2023/2024","Q4","3","1","East Riding of Yorkshire"
"E06000012",95.9349593495935,94.0874035989717,369,389,"2023/2024","Q4","3","1",NA
"E06000013",95.5223880597015,89.0776699029126,402,412,"2023/2024","Q4","3","1",NA
"E06000014",97.029702970297,93.8679245283019,404,424,"2023/2024","Q4","3","1","York"
"E08000016",96.9125214408233,95.141065830721,583,638,"2023/2024","Q4","3","1","Barnsley"
"E08000017",94.1805225653207,88.6705202312139,842,865,"2023/2024","Q4","3","1","Doncaster"
"E08000018",96.9453376205788,93.5616438356164,622,730,"2023/2024","Q4","3","1","Rotherham"
"E08000019",94.5866861741039,89.8611111111111,1367,1440,"2023/2024","Q4","3","1","Sheffield"
"E08000032",92.381523695261,84.5697329376855,1667,1685,"2023/2024","Q4","3","1","Bradford"
"E08000033",95,88.4536082474227,460,485,"2023/2024","Q4","3","1","Calderdale"
"E08000034",95.4119850187266,90.6598114824336,1068,1167,"2023/2024","Q4","3","1","Kirklees"
"E08000035",92.5850685627222,86.6024096385542,1969,2075,"2023/2024","Q4","3","1","Leeds"
"E08000036",97.4082073434125,92.5531914893617,926,940,"2023/2024","Q4","3","1","Wakefield"
"E10000023",97.3728813559322,93.7719298245614,1180,1140,"2023/2024","Q4","3","1",NA
"E06000015",95.3341740226986,88.1074168797954,793,782,"2023/2024","Q4","3","1","Derby"
"E06000016",93.0476190476191,83.6624775583483,1050,1114,"2023/2024","Q4","3","1","Leicester"
"E06000017",97.5609756097561,93.2432432432432,82,74,"2023/2024","Q4","3","1","Rutland"
"E06000018",90.6213364595545,80.6451612903226,853,868,"2023/2024","Q4","3","1",NA
"E10000007",97.6658476658477,94.8732718894009,1628,1736,"2023/2024","Q4","3","1","Derbyshire"
"E10000018",95.9434542102028,94.4252873563219,1627,1740,"2023/2024","Q4","3","1","Leicestershire"
"E10000019",94.148244473342,88.7392900856793,1538,1634,"2023/2024","Q4","3","1","Lincolnshire"
"E10000024",95.5606146841207,91.2420382165605,1757,1884,"2023/2024","Q4","3","1",NA
"E06000019",98.0555555555556,91.5119363395226,360,377,"2023/2024","Q4","3","1","Herefordshire"
"E06000020",94.6280991735537,89.3258426966292,484,534,"2023/2024","Q4","3","1","Telford and Wrekin"
"E06000021",94.6704067321178,89.6052631578947,713,760,"2023/2024","Q4","3","1","Stoke-on-Trent"
"E06000051",93.9393939393939,92.375366568915,594,682,"2023/2024","Q4","3","1","Shropshire"
"E08000025",87.2037914691943,78.1773931855057,3587,3698,"2023/2024","Q4","3","1","Birmingham"
"E08000026",91.5287244401168,82.9059829059829,1027,1170,"2023/2024","Q4","3","1","Coventry"
"E08000027",92.5480769230769,92.8331466965286,832,893,"2023/2024","Q4","3","1","Dudley"
"E08000028",93.6311787072243,87.6048462255359,1052,1073,"2023/2024","Q4","3","1","Sandwell"
"E08000029",94.1176470588235,87.7159309021113,493,521,"2023/2024","Q4","3","1","Solihull"
"E08000030",92.6767676767677,88.5452462772051,792,873,"2023/2024","Q4","3","1","Walsall"
"E08000031",92.7070457354759,86.438679245283,809,848,"2023/2024","Q4","3","1","Wolverhampton"
"E10000028",96.3735717834079,91.9768003866602,2013,2069,"2023/2024","Q4","3","1","Staffordshire"
"E10000031",95.5770559778853,92.8475033738192,1447,1482,"2023/2024","Q4","3","1","Warwickshire"
"E10000034",95.6554307116105,93.298969072165,1335,1358,"2023/2024","Q4","3","1","Worcestershire"
"E06000031",92.0745920745921,81.5533980582524,429,515,"2023/2024","Q4","3","1","Peterborough"
"E06000032",90.0343642611684,80.897583429229,873,869,"2023/2024","Q4","3","1","Luton"
"E06000033",93.7915742793792,86.5671641791045,451,469,"2023/2024","Q4","3","1","Southend-on-Sea"
"E06000034",93.4615384615385,88.5964912280702,520,570,"2023/2024","Q4","3","1","Thurrock"
"E06000055",92.3076923076923,86.2869198312236,520,474,"2023/2024","Q4","3","1","Bedford"
"E06000056",94.9284785435631,88.8190954773869,769,796,"2023/2024","Q4","3","1","Central Bedfordshire"
"E10000003",96.8972204266322,92.4550898203593,1547,1670,"2023/2024","Q4","3","1","Cambridgeshire"
"E10000012",94.8280682135868,90.2072538860104,3577,3860,"2023/2024","Q4","3","1","Essex"
"E10000015",93.878954607978,90.5923344947735,2908,3157,"2023/2024","Q4","3","1","Hertfordshire"
"E10000020",95.3322350356947,93.274244004171,1821,1918,"2023/2024","Q4","3","1",NA
"E10000029",95.7002457002457,93.2801822323463,1628,1756,"2023/2024","Q4","3","1","Suffolk"
"E09000002",89.277108433735,79.4964028776979,830,834,"2023/2024","Q4","3","1","Barking and Dagenham"
"E09000003",88.0176211453745,81.1433447098976,1135,1172,"2023/2024","Q4","3","1","Barnet"
"E09000004",92.2600619195046,83.8323353293413,646,668,"2023/2024","Q4","3","1","Bexley"
"E09000005",89.7512437810945,79.0467625899281,1005,1112,"2023/2024","Q4","3","1","Brent"
"E09000006",93.609022556391,86.5882352941176,798,850,"2023/2024","Q4","3","1","Bromley"
"E09000007",86.3198458574181,77.9385171790235,519,553,"2023/2024","Q4","3","1","Camden"
"E09000008",88.7110362257793,80.1911381407472,1187,1151,"2023/2024","Q4","3","1","Croydon"
"E09000009",91.4069081718618,84.2617152961981,1187,1131,"2023/2024","Q4","3","1","Ealing"
"E09000010",85.1367419738407,75.4555198285102,841,933,"2023/2024","Q4","3","1","Enfield"
"E09000011",91.2442396313364,82.2323462414579,868,878,"2023/2024","Q4","3","1","Greenwich"
"E09000012",67.1578947368421,67.2,950,875,"2023/2024","Q4","3","1","Hackney"
"E09000013",86.2637362637363,70.4974271012007,546,583,"2023/2024","Q4","3","1","Hammersmith and Fulham"
"E09000014",87.7370417193426,79.0697674418605,791,774,"2023/2024","Q4","3","1","Haringey"
"E09000015",89.5500725689405,80.5298013245033,689,755,"2023/2024","Q4","3","1","Harrow"
"E09000016",90.126582278481,83.9201877934272,790,852,"2023/2024","Q4","3","1","Havering"
"E09000017",94.7826086956522,83.2768361581921,920,885,"2023/2024","Q4","3","1","Hillingdon"
"E09000018",90.7344632768362,78.2463928967814,885,901,"2023/2024","Q4","3","1","Hounslow"
"E09000019",88.3093525179856,76.0589318600368,556,543,"2023/2024","Q4","3","1","Islington"
"E09000020",76.6990291262136,64.2857142857143,515,518,"2023/2024","Q4","3","1","Kensington and Chelsea"
"E09000021",92.0091324200913,88.3910386965377,438,491,"2023/2024","Q4","3","1","Kingston upon Thames"
"E09000022",90.6426155580609,83.3140208574739,887,863,"2023/2024","Q4","3","1","Lambeth"
"E09000023",92.8653624856157,82.4353448275862,869,928,"2023/2024","Q4","3","1","Lewisham"
"E09000024",90.3490759753593,82.2878228782288,487,542,"2023/2024","Q4","3","1","Merton"
"E09000025",87.7640203932994,80.1286633309507,1373,1399,"2023/2024","Q4","3","1",NA
"E09000026",88.728323699422,80.6112702960841,1038,1047,"2023/2024","Q4","3","1","Redbridge"
"E09000027",84.2105263157895,73.6401673640167,418,478,"2023/2024","Q4","3","1","Richmond upon Thames"
"E09000028",90.3631284916201,81.5977175463623,716,701,"2023/2024","Q4","3","1","Southwark"
"E09000029",93.0962343096234,87.14859437751,478,498,"2023/2024","Q4","3","1","Sutton"
"E09000030",89.7076023391813,83.3504624871531,855,973,"2023/2024","Q4","3","1","Tower Hamlets"
"E09000031",91.7607223476298,82.2810590631365,886,982,"2023/2024","Q4","3","1","Waltham Forest"
"E09000032",92.1668362156663,82.3529411764706,983,901,"2023/2024","Q4","3","1","Wandsworth"
"E09000033",82.8418230563003,74.8129675810474,373,401,"2023/2024","Q4","3","1","Westminster"
"E06000035",92.7536231884058,88.3060109289618,828,915,"2023/2024","Q4","3","1","Medway"
"E06000036",94.2942942942943,91.3385826771654,333,381,"2023/2024","Q4","3","1","Bracknell Forest"
"E06000037",95.9537572254335,95.4983922829582,346,311,"2023/2024","Q4","3","1","West Berkshire"
"E06000038",94.2379182156134,90.9734513274336,538,565,"2023/2024","Q4","3","1","Reading"
"E06000039",92.2787193973635,88.0910683012259,531,571,"2023/2024","Q4","3","1","Slough"
"E06000040",92.4198250728863,91.3294797687861,343,346,"2023/2024","Q4","3","1","Windsor and Maidenhead"
"E06000041",95.5145118733509,90.0255754475703,379,391,"2023/2024","Q4","3","1","Wokingham"
"E06000042",96.8536251709986,91.8012422360249,731,805,"2023/2024","Q4","3","1","Milton Keynes"
"E06000043",91.4460285132383,86.8173258003766,491,531,"2023/2024","Q4","3","1","Brighton and Hove"
"E06000044",96.875,88.5361552028219,512,567,"2023/2024","Q4","3","1","Portsmouth"
"E06000045",93.8897168405365,90.2578796561605,671,698,"2023/2024","Q4","3","1","Southampton"
"E06000046",96.6244725738397,90.990990990991,237,222,"2023/2024","Q4","3","1","Isle of Wight"
"E10000011",94.0298507462687,89.6521739130435,1005,1150,"2023/2024","Q4","3","1","East Sussex"
"E10000014",97.3503434739941,94.1402497598463,3057,3123,"2023/2024","Q4","3","1","Hampshire"
"E10000016",94.4796619123085,89.4634620053411,3786,4119,"2023/2024","Q4","3","1","Kent"
"E10000025",95.3541076487252,93.5823250920568,1765,1901,"2023/2024","Q4","3","1","Oxfordshire"
"E10000030",93.704347826087,90.548080078766,2875,3047,"2023/2024","Q4","3","1","Surrey"
"E10000032",93.3089388395191,91.7525773195876,1913,2037,"2023/2024","Q4","3","1","West Sussex"
"E10000002",93.541518807665,92.2540125610607,1409,1433,"2023/2024","Q4","3","1","Buckinghamshire"
"E06000022",96.0093896713615,96.4454976303318,426,422,"2023/2024","Q4","3","1","Bath and North East Somerset"
"E06000023",93.5483870967742,89.607390300231,1209,1299,"2023/2024","Q4","3","1","Bristol"
"E06000024",96.8181818181818,91.8454935622318,440,466,"2023/2024","Q4","3","1",NA
"E06000025",94.8757763975155,91.6542473919523,644,671,"2023/2024","Q4","3","1","South Gloucestershire"
"E06000026",96.5944272445821,94.5482866043614,646,642,"2023/2024","Q4","3","1","Plymouth"
"E06000027",95.1219512195122,90.5172413793104,246,232,"2023/2024","Q4","3","1","Torbay"
"E06000030",96.0884353741497,92.6677067082683,588,641,"2023/2024","Q4","3","1","Swindon"
"E06000052",93.6189608021878,90.2964959568733,1097,1113,"2023/2024","Q4","3","1","Cornwall"
"E06000054",96.309963099631,94.375,1084,1120,"2023/2024","Q4","3","1","Wiltshire"
"E10000008",95.7505140507197,93.3753943217666,1459,1585,"2023/2024","Q4","3","1","Devon"
"E06000059",95.6822107081174,93.6170212765957,579,611,"2023/2024","Q4","3","1","Dorset"
"E10000013",94.9930458970793,92.180251822399,1438,1509,"2023/2024","Q4","3","1","Gloucestershire"
"E10000027",94.3181818181818,92.055692055692,1232,1221,"2023/2024","Q4","3","1","Somerset"
"E06000058",94.0119760479042,88.7096774193548,835,868,"2023/2024","Q4","3","1","Bournemouth, Christchurch and Poole"
"E06000001",95.7142857142857,89.5833333333333,210,240,"2024/2025","Q1","0","1","Hartlepool"
"E06000002",93.2714617169374,89.3905191873589,431,443,"2024/2025","Q1","0","1","Middlesbrough"
"E06000003",96.2264150943396,95.253164556962,318,316,"2024/2025","Q1","0","1","Redcar and Cleveland"
"E06000004",96.7078189300412,91.260162601626,486,492,"2024/2025","Q1","0","1","Stockton-on-Tees"
