ONS_Code,PCV_12m,PCV_24m,Population_12m,Population_24m,Year,Quarter,Timepoint,Vaccine_Schedule
E06000033,91.897233201581,91.06239460371,506,593,2019/2020,Q2,1,0
E06000034,95.859872611465,90.7172995780591,628,711,2019/2020,Q2,1,0
E06000055,95.2727272727273,93.5215946843854,550,602,2019/2020,Q2,1,0
E06000056,96.5477560414269,94.0092165898618,869,868,2019/2020,Q2,1,0
E10000003,94.3155452436195,93.2535364526659,1724,1838,2019/2020,Q2,1,0
E10000012,94.5345067160723,93.7144108628997,4318,4566,2019/2020,Q2,1,0
E10000015,89.3322014714205,86.5271068169619,3534,3726,2019/2020,Q2,1,0
E10000020,95.4400364797082,94.322753687975,2193,2237,2019/2020,Q2,1,0
E10000029,95.7951482479784,93.7062937062937,1855,2002,2019/2020,Q2,1,0
E09000002,87.7502944640754,82.2125813449024,849,922,2019/2020,Q2,1,0
E09000003,89.0177880897138,82.9145728643216,1293,1393,2019/2020,Q2,1,0
E09000004,90.5080213903743,81.1059907834101,748,868,2019/2020,Q2,1,0
E09000005,87.9931389365352,82.6053042121685,1166,1282,2019/2020,Q2,1,0
E09000006,92.6386233269598,87.2903795233892,1046,1133,2019/2020,Q2,1,0
E09000007,86.4506627393226,78.796992481203,679,665,2019/2020,Q2,1,0
E09000008,88.4908536585366,80.5574912891986,1312,1435,2019/2020,Q2,1,0
E09000009,89.2201834862386,80.5436337625179,1308,1398,2019/2020,Q2,1,0
E09000010,86.9451697127937,78.3204798628963,1149,1167,2019/2020,Q2,1,0
E09000011,88.6238532110092,84.4974446337309,1090,1174,2019/2020,Q2,1,0
E09000012,75.6731662024141,73.4639358860196,1077,1123,2019/2020,Q2,1,0
E09000013,83.9924670433145,76.9100169779287,531,589,2019/2020,Q2,1,0
E09000014,84.0534979423869,82.0784729586426,972,943,2019/2020,Q2,1,0
E09000015,86.7713004484305,81.2286689419795,892,879,2019/2020,Q2,1,0
E09000016,90.1035673187572,83.9449541284404,869,872,2019/2020,Q2,1,0
E09000017,90.138067061144,83.4960070984916,1014,1127,2019/2020,Q2,1,0
E09000018,89.5418326693227,81.4471243042672,1004,1078,2019/2020,Q2,1,0
E09000019,88.8728323699422,82.396449704142,692,676,2019/2020,Q2,1,0
E09000020,82.6164874551971,73.257698541329,558,617,2019/2020,Q2,1,0
E09000021,90.6137184115523,85.5704697986577,554,596,2019/2020,Q2,1,0
E09000022,87.5324675324676,77.859778597786,1155,1084,2019/2020,Q2,1,0
E09000023,88.7237762237762,80.6584362139918,1144,1215,2019/2020,Q2,1,0
E09000024,90.9090909090909,82.3924731182796,616,744,2019/2020,Q2,1,0
E09000025,88.271186440678,82.5581395348837,1475,1462,2019/2020,Q2,1,0
E09000026,83.160621761658,78.8003286770748,1158,1217,2019/2020,Q2,1,0
E09000027,91.6932907348243,88.2352941176471,626,612,2019/2020,Q2,1,0
E09000028,88.5912698412698,83.7758112094396,1008,1017,2019/2020,Q2,1,0
E09000029,95.221843003413,88.5860306643953,586,587,2019/2020,Q2,1,0
E09000030,91.5333960489182,86.9337979094077,1063,1148,2019/2020,Q2,1,0
E09000031,89.4097222222222,85.6368563685637,1152,1107,2019/2020,Q2,1,0
